id,similitud_debris,similitud_derailment,similitud_wreckage,similitud_outbreak,similitud_typhoon,similitud_bombing,similitud_con_I,cercania_bombing,cercania_debris,cercania_derailment,cercania_wreckage,cercania_outbreak
5842,0.49972296754519147,0.49984124799569446,0.49957703053951263,0.49925852318604785,0.49983682731787366,0.49958375096321106,0.49984003603458405,False,False,False,False,False
5843,0.9996586203575134,0.9998790740966796,0.9993436276912689,0.9987358987331391,0.9998834609985352,0.9993365168571472,0.999876058101654,False,False,True,False,False
5845,0.7139802489961896,0.7141597611563546,0.7137608017240252,0.7133034041949681,0.7141641548701695,0.713805547782353,0.7141586116382054,False,False,False,False,False
5847,0.7496336549520493,0.7498014271259308,0.7494071573019028,0.7489323690533638,0.7497983351349831,0.74938153475523,0.7498021274805069,False,False,False,False,False
5848,0.874638743698597,0.8748510777950287,0.8743632212281227,0.8738160207867622,0.8748594149947166,0.874412938952446,0.8748540058732033,False,False,False,False,False
5849,0.8746538758277893,0.8748568966984749,0.8743841126561165,0.8738315477967262,0.8748602122068405,0.8744000047445297,0.8748609572649002,False,False,False,False,False
5850,0.7497615367174149,0.749926820397377,0.7495273053646088,0.7490526735782623,0.7499331533908844,0.7495368719100952,0.7499310076236725,False,False,False,False,False
5853,0.6663733422756195,0.6665420333544413,0.6661801437536875,0.6657606363296509,0.6665429870287577,0.6661845147609711,0.666538824637731,False,False,False,False,False
5854,0.9993696297918048,0.9996012278965541,0.9990395648138863,0.9984509093420846,0.9996082271848407,0.9990961381367275,0.9996074097497123,False,False,False,False,False
5855,0.6664307978418138,0.6665771073765225,0.666220141781701,0.6657988031705221,0.6665787365701463,0.6662288705507914,0.6665774053997464,False,False,False,False,False
5856,0.6663523382610745,0.6665137939982944,0.6661555700831943,0.6657025549146864,0.666508158047994,0.6661548415819804,0.6665128800604079,False,False,False,False,False
5858,0.9987850189208984,0.9989956617355347,0.998451292514801,0.9977636635303497,0.9989796876907349,0.9984619915485382,0.9989983439445496,False,False,False,False,False
5861,0.6664488580491807,0.6666023002730476,0.6662359436353048,0.6658214860492282,0.666604220867157,0.666245076391432,0.6666038036346436,False,False,True,False,False
5863,0.9162616382042567,0.916467880209287,0.9159861753384272,0.9153887579838434,0.9164687345425288,0.9159766584634781,0.9164682477712631,False,False,False,False,False
5864,0.5553396145502726,0.5554675459861755,0.5551751123534309,0.5548219879468282,0.5554715461201138,0.5551785760455661,0.5554710494147407,False,False,False,False,False
5867,0.9996277491251627,0.9998507102330526,0.9993234475453695,0.998678723971049,0.9998501340548197,0.9993081092834473,0.9998595515886942,False,False,False,False,False
5868,0.5997896075248719,0.5999405384063721,0.599604868888855,0.5992263376712799,0.5999388813972473,0.5996402025222778,0.5999383509159089,False,False,False,False,False
5869,0.7774917019738091,0.777693059709337,0.7772437267833285,0.7767413457234701,0.7776967883110046,0.7772786219914755,0.7776993910471598,False,False,False,False,False
5870,0.6247895956039429,0.6249300837516785,0.6246030181646347,0.6241935193538666,0.6249334812164307,0.6246017813682556,0.624932311475277,False,False,False,False,False
5873,0.9997132420539856,0.9999392628669739,0.9994206130504608,0.9988072216510773,0.9999457001686096,0.9994083642959595,0.99994295835495,False,False,False,False,False
5874,0.7497030049562454,0.7498857453465462,0.749476246535778,0.7489798665046692,0.7498869374394417,0.7494985610246658,0.7498916685581207,False,False,False,False,False
5875,0.9996021509170532,0.999824458360672,0.9992851734161377,0.9986842572689056,0.999829363822937,0.9992860794067383,0.9998245775699616,False,False,True,False,False
5876,0.7139375294957843,0.714114614895412,0.7137232422828674,0.7132896610668727,0.7141205029828208,0.7137496812002999,0.7141183657305581,False,False,False,False,False
5881,0.8177937106652693,0.8179858868772333,0.8175404884598472,0.8170245723290877,0.8179876479235563,0.8175614367831837,0.8179870302026923,False,False,False,False,False
5882,0.8996709227561951,0.8998902440071106,0.8993996739387512,0.8988022089004517,0.8998930037021637,0.8994264423847198,0.8998954832553864,False,False,False,False,False
5883,0.6994476914405823,0.6995961964130402,0.6992377400398254,0.6987466454505921,0.6995983779430389,0.6992323756217956,0.6996022582054138,False,False,False,False,False
5884,0.8745733425021172,0.8747908174991608,0.8742934092879295,0.8737735077738762,0.8747956976294518,0.874351017177105,0.8747922405600548,False,False,False,False,False
5885,0.5291769785039565,0.52930788082235,0.5290098365615395,0.5286697464830735,0.5293085785473094,0.5290249796474681,0.5293073233436135,False,False,False,False,False
5886,0.856809709753309,0.8570437857082912,0.856545260974339,0.8559847133500236,0.8570450629506793,0.8566142746380397,0.8570495247840881,False,False,False,False,False
5887,0.6247870549559593,0.6249490231275558,0.6245906502008438,0.6241930350661278,0.6249483674764633,0.6246381923556328,0.6249515637755394,False,False,False,False,False
5888,0.7268351045521823,0.7270440025763079,0.726600007577376,0.7261543382297863,0.7270398410883817,0.7266643751751293,0.7270466035062616,False,False,False,False,False
5889,0.749744713306427,0.7499216198921204,0.7495005577802658,0.7490183115005493,0.7499253004789352,0.7495296597480774,0.7499271482229233,False,False,False,False,False
5890,0.8457592404805697,0.8459475177984971,0.8455151823850778,0.8449901158993061,0.845946898827186,0.8454645780416635,0.8459480038056006,False,False,False,False,True
5891,0.7268959446386858,0.7270658070390875,0.7266742749647661,0.7262063514102589,0.7270630110393871,0.7266978784040972,0.7270631085742604,False,False,False,False,False
5892,0.7774341636233859,0.7776339650154114,0.7771836055649651,0.7766599125332303,0.7776391175058153,0.7772135204739041,0.7776402963532342,False,False,False,False,False
5893,0.9086807261813771,0.9089372916655107,0.9083964933048595,0.9078410267829895,0.908935471014543,0.908442264253443,0.9089434038509022,False,False,False,False,False
5894,0.749675914645195,0.7498393952846527,0.7494391053915024,0.748953677713871,0.74984510242939,0.7494311109185219,0.7498415187001228,False,False,False,False,False
5896,0.8330555558204651,0.8332749207814535,0.8327971498171488,0.8322571714719137,0.8332782089710236,0.8328464229901632,0.8332815170288086,False,False,False,False,False
5898,0.8457592404805697,0.8459475177984971,0.8455151823850778,0.8449901158993061,0.845946898827186,0.8454645780416635,0.8459480038056006,False,False,False,False,True
5899,0.7496948279440403,0.7498865127563477,0.7494633533060551,0.7489821910858154,0.7498850412666798,0.7495046257972717,0.7498874068260193,False,False,False,False,False
5900,0.7774202161365085,0.7776143285963271,0.7771739893489413,0.7766994701491462,0.7776149577564664,0.7772067189216614,0.7776165670818753,False,False,False,False,False
5901,0.5997463285923004,0.5998997926712036,0.5995571553707123,0.5991782903671264,0.5999038577079773,0.5995906949043274,0.5999040305614471,False,False,False,False,False
5902,0.7642949223518372,0.7644980058950537,0.7640557254061979,0.7635676650439992,0.7644954814630396,0.7640896369429195,0.7644996818374185,False,False,True,False,False
5903,0.8944165612521925,0.8946594752763447,0.8941361308097839,0.8935643810974924,0.8946616461402491,0.8942076344239084,0.8946695484613117,False,False,False,False,False
5904,0.49983613689740497,0.49995025992393494,0.499675989151001,0.49935667713483173,0.4999512732028961,0.4996758500734965,0.49995140234629315,False,False,False,False,False
5905,0.6663060138622919,0.66646775106589,0.6660899718602499,0.6656496077775955,0.6664738655090332,0.666122833887736,0.6664621084928513,False,False,False,False,False
5906,0.9996705055236816,0.9999326467514038,0.9993439316749573,0.9987055659294128,0.9999361038208008,0.9994056224822998,0.9999440908432007,False,False,False,False,False
5907,0.8567119325910296,0.8569369656699044,0.8564432348523822,0.8559020757675171,0.8569373062678746,0.8564923107624054,0.8569351392132896,False,False,False,False,False
5908,0.8568194082805088,0.8570537481989179,0.8565522176878793,0.8560184070042202,0.8570543697902134,0.8566165736743382,0.8570591807365417,False,False,False,False,False
5909,0.4997852146625519,0.4999145194888115,0.4996318817138672,0.49931691586971283,0.4999197870492935,0.4996599331498146,0.4999162405729294,False,False,False,False,False
5911,0.7269005721265619,0.727065855806524,0.7266705144535411,0.7262062538753856,0.7270720817826011,0.7267055944962935,0.7270744226195596,False,False,False,False,False
5912,0.9996181964874268,0.9998407483100891,0.9993052124977112,0.998662281036377,0.999846088886261,0.9992912411689758,0.9998428344726562,False,False,False,False,False
5913,0.9087341481989081,0.9089767824519764,0.9084523591128263,0.9078531482002952,0.9089771400798451,0.908562876961448,0.9089824448932301,True,False,False,False,False
5916,0.8176517269828103,0.8178689263083718,0.8173870064995505,0.8168714209036394,0.8178711045872081,0.8175095644864169,0.8178791403770447,True,False,False,False,False
5918,0.7997265100479126,0.7999312102794647,0.7994782626628876,0.7989720344543457,0.7999324262142181,0.7995063245296479,0.7999361097812653,False,False,False,False,False
5919,0.7497476935386658,0.7499488890171051,0.7495090514421463,0.7490689903497696,0.7499485164880753,0.7495616972446442,0.7499518841505051,False,False,False,False,False
5920,0.624754011631012,0.6249022930860519,0.624560073018074,0.6241515055298805,0.6249025166034698,0.6245710104703903,0.624902032315731,False,False,False,False,False
5921,0.8457592404805697,0.8459475177984971,0.8455151823850778,0.8449901158993061,0.845946898827186,0.8454645780416635,0.8459480038056006,False,False,False,False,True
5922,0.922687305853917,0.922936526628641,0.922398525934953,0.9218224195333627,0.9229402863062345,0.9224653244018555,0.9229426246422988,False,False,False,False,False
5923,0.9282611736229488,0.9285078857626233,0.9279752245971135,0.9273798593452999,0.9285094823156085,0.9280171053750175,0.9285140250410352,False,False,False,False,False
5925,0.3998610317707062,0.3999638259410858,0.39973456859588624,0.3994875192642212,0.3999641418457031,0.39975523948669434,0.39996490478515623,False,False,False,False,False
5927,0.9163490782181422,0.9165917336940765,0.9160638451576233,0.9154781947533289,0.9165950963894526,0.916126569112142,0.9165981362263361,False,False,False,False,False
5928,0.8329821725686392,0.8331894278526306,0.8327279885609945,0.8322321474552155,0.833188533782959,0.8327589432398478,0.8331915636857351,False,False,False,False,False
5929,0.7774767676989237,0.7776568200853136,0.7772315409448411,0.776731808980306,0.7776564757029215,0.7772570848464966,0.7776574823591444,False,False,False,False,False
5930,0.7853405773639679,0.7855537704059056,0.7850889350686755,0.7845820358821324,0.7855530210903713,0.7851407911096301,0.7855603098869324,False,False,False,False,False
5932,0.599772322177887,0.5999419252077739,0.5995825529098511,0.5991983056068421,0.5999415993690491,0.5996261358261108,0.5999481161435445,False,False,False,False,False
5933,0.5553144945038689,0.555448012219535,0.555138584640291,0.5547825859652625,0.5554491976896921,0.5551488035255008,0.5554475353823768,False,False,False,False,False
5934,0.6661787182092667,0.666345144311587,0.6659615983565649,0.6655212491750717,0.6663515418767929,0.6660202195247015,0.6663479059934616,False,False,False,False,False
5935,0.6664444473054674,0.6666174663437737,0.6662459638383653,0.6658162739541795,0.6666163007418314,0.6662727461920844,0.6666181749767728,False,False,False,False,False
5937,0.4442636768023173,0.44437037573920357,0.44412944714228314,0.443830947081248,0.4443710578812493,0.44412954648335773,0.44436973333358765,False,False,False,False,False
5938,0.9087590575218201,0.9090020331469449,0.9084798964587125,0.907872579314492,0.909005110914057,0.908543738451871,0.9090084379369562,False,False,False,False,False
5939,0.7495558261871338,0.749742329120636,0.7493313550949097,0.7488884180784225,0.7497354671359062,0.7493597790598869,0.7497352510690689,False,False,False,False,False
5942,0.8330325881640116,0.8332477311293284,0.8327770332495371,0.8322375118732452,0.8332493801911672,0.832800030708313,0.8332522610823313,False,False,False,False,False
5943,0.9996388951937357,0.9999088644981384,0.9993328849474589,0.9986781477928162,0.9999092618624369,0.9993664026260376,0.9999181032180786,False,False,False,False,False
5944,0.9988295435905457,0.9989556074142456,0.9985298315684,0.9979814489682516,0.9989668329556783,0.9983154733975729,0.9989780783653259,False,False,False,False,False
5947,0.9995397329330444,0.9997934922575951,0.9992353692650795,0.998615026473999,0.9997939616441727,0.9992644563317299,0.9997988566756248,False,False,False,False,False
5949,0.7996596813201904,0.7998359322547912,0.7994203507900238,0.798905473947525,0.7998368263244628,0.7994057774543762,0.7998346626758576,False,False,False,False,False
5950,0.8417698458621377,0.8419858248610246,0.8415143646691975,0.8409852542375263,0.8419804478946485,0.8415225869730899,0.8419891595840454,False,False,False,False,False
5952,0.8230237785507651,0.82323639533099,0.8227575947256649,0.8222381016787361,0.8232381168533774,0.8227935678818646,0.8232374717207516,False,False,False,False,False
5953,0.36335001208565454,0.36344890702854504,0.36323662237687543,0.3630270632830533,0.36345428228378296,0.3632614558393305,0.36344940012151544,False,False,False,False,False
5954,0.7494408339262009,0.7495914995670319,0.7492140829563141,0.7487405240535736,0.7495945692062378,0.7491857707500458,0.749582052230835,False,False,False,False,False
5955,0.714028537273407,0.7141041329928807,0.71385657787323,0.7133323465074811,0.7141087395804269,0.713680522782462,0.7140979511397225,False,True,False,True,False
5956,0.5710637484277997,0.5711847117968968,0.5708895240511213,0.5705234834126064,0.5711862104279655,0.5708779096603394,0.5711794154984611,False,False,False,False,False
5957,0.749651812016964,0.7498323693871498,0.7494193091988564,0.7489470914006233,0.7498314157128334,0.7494346499443054,0.7498316317796707,False,False,False,False,False
5958,0.636066344651309,0.6362388350746848,0.6358742984858426,0.635447388345545,0.6362395774234425,0.6359115730632435,0.6362447413531217,False,False,False,False,False
5959,0.7495558261871338,0.749742329120636,0.7493313550949097,0.7488884180784225,0.7497354671359062,0.7493597790598869,0.7497352510690689,False,False,False,False,False
5960,0.36339719187129627,0.3634737621654164,0.363283173604445,0.3630594394423745,0.36347390846772626,0.36327655748887494,0.36346941644495184,False,False,False,False,False
5961,0.944004644950231,0.9442587925328149,0.9437019361390008,0.9431217776404487,0.9442577295833163,0.9437753922409482,0.9442607959111532,False,False,False,False,False
5962,0.6872061751782894,0.687368780374527,0.6869890540838242,0.6865479201078415,0.6873718127608299,0.6870500333607197,0.6873707696795464,False,False,False,False,False
5963,0.35635327441351755,0.35643160343170166,0.35625115036964417,0.3560318521090916,0.3564449506146567,0.3562502903597696,0.3564305901527405,False,False,False,False,False
5964,0.46634681622187296,0.46644041538238523,0.466203232606252,0.46591020822525026,0.46644225517908733,0.466192897160848,0.4664348522822062,False,False,False,False,False
5965,0.9087653918699785,0.9089849266138944,0.9084899425506592,0.9078902764753862,0.9089863733811812,0.9085134918039496,0.9089910713109103,False,False,False,False,False
5966,0.5997860431671143,0.5999481797218322,0.59960435628891,0.599247670173645,0.5999444484710693,0.599601435661316,0.5999489784240722,False,False,False,False,False
5972,0.4283010022980826,0.42839767251695904,0.4281761050224304,0.42792963130133493,0.428396999835968,0.42817619017192293,0.4283927338463919,False,False,False,False,False
5974,0.7137749791145325,0.7139698181833539,0.7135424443653652,0.713091858795711,0.7139768004417419,0.7136383397238595,0.7139838082449776,False,False,False,False,False
5975,0.8178296847776934,0.8179916360161521,0.817608199336312,0.8170699639753862,0.8179938901554454,0.8175358338789507,0.8179853666912426,False,True,False,True,False
5978,0.6663461973269781,0.6664947271347046,0.6661431888739268,0.6657111197710037,0.6664980749289194,0.6661367118358612,0.6664968033631643,False,False,False,False,False
5979,0.7996669769287109,0.7998859405517578,0.7994174659252167,0.7989186942577362,0.7998831570148468,0.7994775354862214,0.7998869776725769,False,False,False,False,False
5980,0.5831051766872406,0.5832498470942179,0.5829202036062876,0.5825576682885488,0.5832493255535761,0.5829505324363708,0.5832495391368866,False,False,False,False,False
5981,0.6995604872703552,0.6997276782989502,0.6993380546569824,0.6988794326782226,0.6997228920459747,0.699377179145813,0.6997176826000213,False,False,False,False,False
5982,0.6425681241921016,0.6427332248006549,0.6423640762056623,0.6419620386191777,0.6427306362560817,0.6424081155232021,0.642734421151025,False,False,True,False,False
5983,0.6997891724109649,0.6999154388904572,0.6995996773242951,0.6991555869579316,0.6999189496040344,0.6995252370834351,0.6999127686023712,False,True,False,True,False
5985,0.6995526254177094,0.6997234761714936,0.6993427872657776,0.6989435970783233,0.6997195780277252,0.6993744194507598,0.6997186303138733,False,False,False,False,False
5987,0.7774557603730096,0.7776442070802053,0.7772206895881228,0.7767124838299222,0.7776480118433634,0.7772411737177107,0.7776487006081475,False,False,False,False,False
5988,0.5879526348674998,0.5880979229422176,0.5877736912054174,0.5873893183820388,0.5880943571819979,0.5877933432074154,0.5880996690076941,False,False,False,False,False
5989,0.8567881839615958,0.8569808517183576,0.8565185921532767,0.8559600625719342,0.8569827420370919,0.8565366864204407,0.8569813285555158,False,False,False,False,False
5990,0.8567881839615958,0.8569808517183576,0.8565185921532767,0.8559600625719342,0.8569827420370919,0.8565366864204407,0.8569813285555158,False,False,False,False,False
5991,0.9996522665023804,0.9998302459716797,0.9993273019790649,0.9987008571624756,0.999839723110199,0.9992538094520569,0.9998311400413513,False,False,False,False,False
5992,0.8746461942791939,0.8748370260000229,0.8743696808815002,0.873802661895752,0.8748398646712303,0.8743763267993927,0.8748375549912453,False,False,False,False,False
5995,0.428426912852696,0.4285260098321097,0.4282929641859872,0.4280216864177159,0.4285285472869873,0.42830153022493633,0.42852820668901714,False,False,False,False,False
5996,0.399752539396286,0.3998420834541321,0.3996254503726959,0.3993742346763611,0.3998421669006348,0.39964858889579774,0.39984103441238406,False,False,False,False,False
5997,0.9995154043038686,0.9997485975424448,0.9992121954758962,0.9985709488391876,0.9997549752394358,0.999239424864451,0.9997527599334717,False,False,False,False,False
5998,0.9990381300449371,0.9992996354897817,0.9987422923247019,0.9980901181697845,0.9993040561676025,0.9987901747226715,0.9992995957533518,False,False,False,False,False
5999,0.18156278133392334,0.18162459676915949,0.18149608915502374,0.18137557940049606,0.18162539872256192,0.18155657161365857,0.18162233179265802,False,False,False,False,False
6000,0.666336715221405,0.666489988565445,0.6661360462506613,0.6657059888044993,0.6664935648441315,0.6661476691563925,0.6664910912513733,False,False,False,False,False
6001,0.7140541332108634,0.7142166410173688,0.7138347029685974,0.7133818183626447,0.7142172540937152,0.7138453125953674,0.714216581412724,False,False,False,False,False
6002,0.8568592156682696,0.8569835850170681,0.8566257613045829,0.856080847127097,0.8569883619035993,0.85649916103908,0.8569754021508353,False,True,False,True,False
6003,0.8746461942791939,0.8748370260000229,0.8743696808815002,0.873802661895752,0.8748398646712303,0.8743763267993927,0.8748375549912453,False,False,False,False,False
6004,0.5712037682533264,0.5713520007474082,0.5710291309016091,0.5706748621804374,0.5713534866060529,0.5710527641432626,0.5713526053088052,False,False,False,False,False
6007,0.8746461942791939,0.8748370260000229,0.8743696808815002,0.873802661895752,0.8748398646712303,0.8743763267993927,0.8748375549912453,False,False,False,False,False
6009,0.5712037682533264,0.5713520007474082,0.5710291309016091,0.5706748621804374,0.5713534866060529,0.5710527641432626,0.5713526053088052,False,False,False,False,False
6012,0.5998067259788513,0.5999522686004639,0.5996188640594482,0.5992398858070374,0.5999528765678406,0.5996512293815612,0.5999516367912292,False,False,False,False,False
6013,0.6360954967412081,0.6362471092831005,0.635911616412076,0.6355708729137074,0.6362435709346425,0.6359075307846069,0.6362420645627108,False,False,False,False,True
6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
6017,0.5998067259788513,0.5999522686004639,0.5996188640594482,0.5992398858070374,0.5999528765678406,0.5996512293815612,0.5999516367912292,False,False,False,False,False
6019,0.8567881839615958,0.8569808517183576,0.8565185921532767,0.8559600625719342,0.8569827420370919,0.8565366864204407,0.8569813285555158,False,False,False,False,False
6020,0.9996675749619802,0.9999099572499593,0.9993568658828735,0.998738686243693,0.9999131460984548,0.9993813335895538,0.9999156792958578,False,False,False,False,False
6022,0.3998553991317749,0.399960994720459,0.3997214674949646,0.3994797706604004,0.3999602675437927,0.39975868463516234,0.39996001720428465,False,False,False,False,False
6023,0.399752539396286,0.3998420834541321,0.3996254503726959,0.3993742346763611,0.3998421669006348,0.39964858889579774,0.39984103441238406,False,False,False,False,False
6024,0.9996522665023804,0.9998302459716797,0.9993273019790649,0.9987008571624756,0.999839723110199,0.9992538094520569,0.9998311400413513,False,False,False,False,False
6026,0.8567881839615958,0.8569808517183576,0.8565185921532767,0.8559600625719342,0.8569827420370919,0.8565366864204407,0.8569813285555158,False,False,False,False,False
6027,0.7642990596154157,0.7644818144686082,0.7640550381997052,0.763585181797252,0.764486130546121,0.7640885675654692,0.7644813201006722,False,False,False,False,False
6030,0.9990381300449371,0.9992996354897817,0.9987422923247019,0.9980901181697845,0.9993040561676025,0.9987901747226715,0.9992995957533518,False,False,False,False,False
6031,0.399752539396286,0.3998420834541321,0.3996254503726959,0.3993742346763611,0.3998421669006348,0.39964858889579774,0.39984103441238406,False,False,False,False,False
6032,0.832948366800944,0.8331335286299387,0.8326998154322306,0.8321582774321238,0.8331380089124044,0.8327073057492574,0.8331336975097656,False,False,False,False,False
6033,0.8746461942791939,0.8748370260000229,0.8743696808815002,0.873802661895752,0.8748398646712303,0.8743763267993927,0.8748375549912453,False,False,False,False,False
6034,0.9990381300449371,0.9992996354897817,0.9987422923247019,0.9980901181697845,0.9993040561676025,0.9987901747226715,0.9992995957533518,False,False,False,False,False
6036,0.9995909631252289,0.9998487830162048,0.9992759078741074,0.9986448585987091,0.9998500570654869,0.999326303601265,0.9998513162136078,False,False,False,False,False
6037,0.5878460372195524,0.5879839869106517,0.5876659645753748,0.5872530832010157,0.5879832681487588,0.5877031754044926,0.5879841271568748,False,False,False,False,False
6038,0.7997382561365763,0.7998819708824157,0.7995230277379354,0.7990189115206401,0.7998820463816325,0.7994547684987386,0.7998774687449137,False,True,False,True,False
6039,0.768855461707482,0.769051560988793,0.7686170385434077,0.7681477895149817,0.7690602311721215,0.7686504308994,0.769056090941796,False,False,False,False,False
6041,0.8885085384051005,0.888721313741472,0.888228158156077,0.8876815901862251,0.8887249231338501,0.8882582783699036,0.8887203004625108,False,False,False,False,False
6043,0.8175591284578497,0.8177373355085199,0.8172977404160933,0.8167947097258135,0.8177395462989807,0.8173258250409906,0.8177327459508722,False,False,True,False,False
6045,0.8746362552046776,0.8748562708497047,0.8743533939123154,0.8737858310341835,0.874853290617466,0.8744180724024773,0.8748576268553734,False,False,False,False,False
6047,0.615135344175192,0.6152928930062515,0.6149429862315838,0.614564583851741,0.6152921594106234,0.6149852000750028,0.615291911822099,False,False,False,False,False
6048,0.8568348969732013,0.8570367012705121,0.8565669485500881,0.8560135279382978,0.857040388243539,0.8565970659255981,0.8570385915892464,False,False,False,False,False
6049,0.7268490953878923,0.7270372672514482,0.7266280109232123,0.7261897271329706,0.7270395809953863,0.7266844023357738,0.7270385460420088,False,False,False,False,False
6050,0.749718576669693,0.7499098181724548,0.7494905889034271,0.748991996049881,0.7499029040336609,0.7495259195566177,0.7499112337827682,False,False,False,False,False
6051,0.6664379596710205,0.6665967186292012,0.6662288268407186,0.6658070246378581,0.6665988524754842,0.6662512381871541,0.6665980855623881,False,False,False,False,False
6053,0.5997796138127645,0.5999268968900044,0.599596107006073,0.5992226004600525,0.5999263246854146,0.5995980342229207,0.5999259273211162,False,False,True,False,False
6055,0.856792036976133,0.8570205015795571,0.8565339531217303,0.8559864035674504,0.8570159418242318,0.8565691709518433,0.8570245802402496,False,False,True,False,False
6056,0.6664067109425863,0.6665665507316589,0.6662023762861887,0.6657684644063314,0.666568785905838,0.666234532992045,0.6665700376033783,False,False,False,False,False
6057,0.7269094098698009,0.7270957123149525,0.7266728715463118,0.7262132222002203,0.7270964763381265,0.7267482334917242,0.7270951541987333,False,False,False,False,False
6058,0.8329830567042033,0.8331954727570215,0.8327163259188334,0.8321998665730158,0.8331943303346634,0.8327767302592596,0.8331952492396036,False,False,False,False,False
6059,0.6425641477108002,0.6427264043263027,0.6423682315008981,0.6419849651200431,0.6427241946969714,0.6423828644411904,0.6427279497895922,False,False,False,False,False
6060,0.8662184556325276,0.8664404273033142,0.8659496943155924,0.865352475643158,0.8664402961730957,0.8659900665283203,0.8664470950762431,False,False,False,False,False
6061,0.666413759191831,0.6665827482938766,0.6662018050750097,0.6657778869072596,0.666582390666008,0.6662344088157018,0.6665839304526647,False,False,False,False,False
6064,0.7140247012887683,0.7142039835453033,0.7138069527489799,0.7133590110710689,0.7142033321516854,0.7138405740261078,0.7142048094953809,False,False,True,False,False
6065,0.9162240773439407,0.9164563963810602,0.9159493446350098,0.9153600881497065,0.9164568682511648,0.9159921854734421,0.9164585173130035,False,False,False,False,False
6066,0.6663680771986643,0.6665416856606802,0.6661657790342966,0.6657228171825409,0.6665362417697906,0.6662004987398783,0.6665450135866801,False,False,False,False,False
6069,0.799662172794342,0.7998436570167542,0.7994007587432861,0.7989210665225983,0.7998470485210418,0.7994244456291199,0.7998407781124115,False,False,False,False,False
6070,0.4284204840660095,0.428520815713065,0.428283018725259,0.4280125754220145,0.42852087531770977,0.42829172951834543,0.42852210998535156,False,False,False,False,False
6071,0.2726053703914989,0.27266186475753784,0.2725179032845931,0.27234146811745386,0.2726640159433538,0.2725038907744668,0.272663262757388,False,False,False,False,False
6072,0.6425797981875283,0.642742897783007,0.6423722761017936,0.6419702896050045,0.6427419526236398,0.6424297647816795,0.642742748771395,False,False,False,False,False
6073,0.7996889829635621,0.799903154373169,0.7994234323501587,0.7989217519760132,0.7999053001403809,0.7995167016983032,0.7999087810516358,False,False,False,False,False
6074,0.6247334107756615,0.6248923167586327,0.6245409771800041,0.6241453364491463,0.6248937249183655,0.6245709508657455,0.6248930990695953,False,False,False,False,False
6075,0.9087789167057384,0.9089970480312001,0.9084889075972817,0.9079145843332465,0.9089987711472944,0.9085147001526572,0.90900118784471,False,False,False,False,False
6076,0.6424924305507115,0.6426576503685543,0.642298970903669,0.6418831646442413,0.6426559431212289,0.6423157453536987,0.6426558409418378,False,False,True,False,False
6078,0.6663554509480795,0.6665236155192057,0.666137675444285,0.6657238668865628,0.6665228207906088,0.666204657819536,0.6665223439534506,False,False,False,False,False
6083,0.5381707915892968,0.538306332551516,0.53800663122764,0.5376449181483343,0.5383033569042499,0.538018171603863,0.5383075429843023,False,False,False,False,False
6084,0.8178350762887434,0.8180207989432595,0.8175857446410439,0.8170748569748618,0.8180232860825278,0.8175849481062456,0.8180241151289507,False,False,False,False,False
6085,0.5997913360595704,0.5999075055122376,0.5996025443077088,0.599227511882782,0.5999125361442565,0.5995781660079956,0.5999072909355163,False,False,False,False,False
6086,0.8457544583540696,0.8459714467708881,0.8454914184717032,0.8449184390214773,0.8459677650378301,0.8455321330290574,0.8459720382323632,False,False,True,False,False
6087,0.9995684921741486,0.9998119473457336,0.9992721428473791,0.9985973586638769,0.9998144010702769,0.9993152370055517,0.9998105317354202,False,False,False,False,False
6088,0.9995271325111389,0.9997997045516968,0.999209052324295,0.9985491156578064,0.999802190065384,0.9992985725402832,0.9998064458370208,False,False,False,False,False
6090,0.9995684921741486,0.9998119473457336,0.9992721428473791,0.9985973586638769,0.9998144010702769,0.9993152370055517,0.9998105317354202,False,False,False,False,False
6091,0.77743485238817,0.7776400380664401,0.7771932350264655,0.7767069472206963,0.7776382433043586,0.7772454354498122,0.7776500913831923,False,False,False,False,False
6092,0.9162346422672272,0.9164632161458334,0.9159462402264277,0.9153761019309362,0.9164649893840154,0.9160143385330836,0.9164672791957855,False,False,True,False,False
6093,0.8566723551068988,0.856862621647971,0.8563911659376962,0.8558271782738822,0.8568722179957798,0.8564045854977199,0.8568646056311471,False,False,False,False,False
6094,0.6425170472690037,0.6426967893327985,0.6423191513334002,0.6419208475521633,0.6426959676401955,0.6423828303813934,0.6427003911563328,False,False,False,False,False
6096,0.9162346422672272,0.9164632161458334,0.9159462402264277,0.9153761019309362,0.9164649893840154,0.9160143385330836,0.9164672791957855,False,False,True,False,False
6097,0.9995684921741486,0.9998119473457336,0.9992721428473791,0.9985973586638769,0.9998144010702769,0.9993152370055517,0.9998105317354202,False,False,False,False,False
6098,0.9995968759059906,0.9998675942420959,0.9992881834506988,0.998626708984375,0.9998672246932984,0.9993473827838898,0.9998713433742523,False,False,False,False,False
6099,0.9995394945144653,0.9998105059970509,0.9992206746881659,0.9985656033862721,0.9998120232061907,0.9993099516088312,0.9998161684383046,False,False,False,False,False
6100,0.9329087297121684,0.9331482927004496,0.9326148947079976,0.9320183992385864,0.9331429044405619,0.9326660593350729,0.933147931098938,False,False,False,False,False
