id,word_count,unique_words_count,word_count_above_mean,unique_words_count_above_mean,char_count,char_count_above_mean,avg_word_length,subjectivity,polarity,neg,neu,pos
8058,14,13,1,1,78,1,5.571428571428571,0.0,0.25,0,0,1
8060,6,6,0,0,34,0,5.666666666666667,0.0,0.5106,0,0,1
8061,4,4,0,0,25,0,6.25,0.0,0.5106,0,0,1
8062,8,8,0,0,39,0,4.875,0.0,0.6908,0,0,1
8064,12,11,1,1,56,1,4.666666666666667,0.0,0.0258,0,1,0
8065,14,13,1,1,60,1,4.285714285714286,0.43333333333333335,0.5106,0,0,1
8066,15,15,1,1,76,1,5.066666666666666,0.4,-0.1779,1,0,0
8067,8,8,0,0,39,0,4.875,0.0,0.6908,0,0,1
8068,11,11,1,1,59,1,5.363636363636363,0.0,0.8957,0,0,1
8069,6,6,0,0,32,0,5.333333333333333,0.0,0.5106,0,0,1
8070,5,5,0,0,20,0,4.0,0.0,0.5106,0,0,1
8071,8,8,0,0,31,0,3.875,0.2606060606060606,0.6486,0,0,1
8073,8,8,0,0,31,0,3.875,0.2606060606060606,0.6486,0,0,1
8074,12,11,1,1,59,1,4.916666666666667,1.0,0.8885,0,0,1
8079,8,7,0,0,46,0,5.75,0.4,0.0,0,1,0
8081,6,6,0,0,35,0,5.833333333333333,0.0,0.4215,0,0,1
8083,6,5,0,0,20,0,3.3333333333333335,0.0,0.5106,0,0,1
8084,12,11,1,1,56,1,4.666666666666667,0.0,0.0258,0,1,0
8085,19,16,1,1,94,1,4.947368421052632,0.5,0.5106,0,0,1
8087,8,8,0,0,31,0,3.875,0.2606060606060606,0.6486,0,0,1
8088,4,3,0,0,18,0,4.5,0.5,0.5106,0,0,1
8089,12,11,1,1,51,0,4.25,0.0,0.5106,0,0,1
8091,8,8,0,0,39,0,4.875,0.0,0.6908,0,0,1
8094,10,10,1,1,39,0,3.9,0.0,0.4215,0,0,1
8095,6,6,0,0,32,0,5.333333333333333,0.0,0.4215,0,0,1
8096,10,9,1,0,49,0,4.9,0.0,0.4215,0,0,1
8097,6,6,0,0,30,0,5.0,0.0,0.4215,0,0,1
8098,14,14,1,1,60,1,4.285714285714286,0.2888888888888889,0.7184,0,0,1
8100,13,13,1,1,68,1,5.230769230769231,1.0,0.2023,0,0,1
8101,11,11,1,1,71,1,6.454545454545454,1.0,0.7579,0,0,1
8102,11,11,1,1,47,0,4.2727272727272725,0.4,0.6597,0,0,1
8103,11,11,1,1,63,1,5.7272727272727275,0.16666666666666666,0.4215,0,0,1
8105,3,3,0,0,24,0,8.0,0.0,0.0772,0,0,1
8106,6,6,0,0,30,0,5.0,0.0,0.4215,0,0,1
8109,13,13,1,1,89,1,6.846153846153846,0.0,0.4215,0,0,1
8110,6,6,0,0,34,0,5.666666666666667,0.0,0.4215,0,0,1
8111,7,7,0,0,41,0,5.857142857142857,0.0,-0.0516,1,0,0
8112,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8113,7,7,0,0,36,0,5.142857142857143,0.0,0.4215,0,0,1
8116,10,9,1,0,43,0,4.3,0.75,0.7128,0,0,1
8118,14,14,1,1,71,1,5.071428571428571,0.0,0.802,0,0,1
8119,14,14,1,1,69,1,4.928571428571429,0.3,0.802,0,0,1
8120,7,7,0,0,40,0,5.714285714285714,0.1,0.34,0,0,1
8121,13,11,1,1,41,0,3.1538461538461537,0.4166666666666667,0.7003,0,0,1
8122,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8125,5,5,0,0,28,0,5.6,0.0,0.4215,0,0,1
8126,6,6,0,0,32,0,5.333333333333333,0.0,0.4215,0,0,1
8128,8,8,0,0,42,0,5.25,0.4,0.4215,0,0,1
8129,11,11,1,1,56,1,5.090909090909091,0.0,0.7269,0,0,1
8130,10,9,1,0,45,0,4.5,0.0,0.7269,0,0,1
8131,7,6,0,0,30,0,4.285714285714286,0.0,0.4215,0,0,1
8133,6,6,0,0,23,0,3.8333333333333335,0.0,0.4215,0,0,1
8135,14,14,1,1,78,1,5.571428571428571,0.05555555555555555,-0.0516,1,0,0
8136,15,13,1,1,74,1,4.933333333333334,0.3333333333333333,0.8591,0,0,1
8137,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8138,11,11,1,1,64,1,5.818181818181818,0.7272727272727273,0.7096,0,0,1
8140,13,12,1,1,74,1,5.6923076923076925,0.0,0.4939,0,0,1
8141,6,6,0,0,30,0,5.0,0.0,0.4215,0,0,1
8142,11,10,1,1,60,1,5.454545454545454,0.0,0.0,0,1,0
8143,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8144,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8146,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8147,12,11,1,1,73,1,6.083333333333333,0.0,0.0,0,1,0
8149,13,13,1,1,68,1,5.230769230769231,0.275,-0.6124,1,0,0
8150,8,8,0,0,54,1,6.75,0.0,0.0,0,1,0
8154,5,5,0,0,48,0,9.6,0.0,0.4019,0,0,1
8155,13,12,1,1,75,1,5.769230769230769,0.05,-0.6124,1,0,0
8156,9,9,0,0,51,0,5.666666666666667,0.0,0.0,0,1,0
8158,12,12,1,1,83,1,6.916666666666667,0.0,0.0,0,1,0
8159,10,10,1,1,52,1,5.2,0.0,-0.4019,1,0,0
8161,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8162,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8163,12,12,1,1,83,1,6.916666666666667,0.0,0.0,0,1,0
8164,11,10,1,1,60,1,5.454545454545454,0.0,0.0,0,1,0
8165,6,6,0,0,19,0,3.1666666666666665,0.03333333333333333,0.0,0,1,0
8168,12,12,1,1,83,1,6.916666666666667,0.0,0.0,0,1,0
8169,15,13,1,1,76,1,5.066666666666666,0.0,0.0,0,1,0
8170,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8171,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8172,13,13,1,1,74,1,5.6923076923076925,0.125,0.0,0,1,0
8175,13,13,1,1,88,1,6.769230769230769,0.5,0.0,0,1,0
8176,11,11,1,1,60,1,5.454545454545454,0.5,0.4939,0,0,1
8177,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8180,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8181,8,8,0,0,40,0,5.0,0.4,0.0953,0,0,1
8182,13,13,1,1,72,1,5.538461538461538,0.275,-0.6124,1,0,0
8183,12,12,1,1,83,1,6.916666666666667,0.0,0.0,0,1,0
8184,12,11,1,1,55,1,4.583333333333333,0.0,-0.4019,1,0,0
8187,13,13,1,1,75,1,5.769230769230769,0.275,-0.6124,1,0,0
8188,8,7,0,0,42,0,5.25,0.0,0.0,0,1,0
8189,52,12,1,1,56,1,1.0769230769230769,0.4,0.0,0,1,0
8190,13,13,1,1,75,1,5.769230769230769,0.275,-0.6124,1,0,0
8191,11,11,1,1,63,1,5.7272727272727275,0.0,0.0,0,1,0
8195,11,11,1,1,56,1,5.090909090909091,0.0,-0.5574,1,0,0
8196,9,9,0,0,43,0,4.777777777777778,0.3125,-0.5574,1,0,0
8201,2,2,0,0,11,0,5.5,0.0,-0.5574,1,0,0
8202,5,5,0,0,24,0,4.8,0.0,-0.5574,1,0,0
8203,7,7,0,0,40,0,5.714285714285714,0.0,-0.5574,1,0,0
8204,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8205,7,7,0,0,45,0,6.428571428571429,0.0,-0.5574,1,0,0
8208,6,6,0,0,45,0,7.5,0.6666666666666666,-0.3612,1,0,0
8209,11,11,1,1,51,0,4.636363636363637,0.45454545454545453,0.2732,0,0,1
8210,11,11,1,1,61,1,5.545454545454546,0.0,-0.5574,1,0,0
8211,4,4,0,0,20,0,5.0,0.0,-0.5574,1,0,0
8212,12,11,1,1,41,0,3.4166666666666665,0.3666666666666667,-0.872,1,0,0
8213,13,12,1,1,76,1,5.846153846153846,0.45454545454545453,-0.5574,1,0,0
8214,5,5,0,0,24,0,4.8,0.0,-0.5574,1,0,0
8215,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8216,16,14,1,1,76,1,4.75,0.3125,-0.5574,1,0,0
8217,12,12,1,1,84,1,7.0,1.0,0.5719,0,0,1
8218,7,7,0,0,40,0,5.714285714285714,0.0,-0.5574,1,0,0
8219,9,9,0,0,40,0,4.444444444444445,0.2,-0.5574,1,0,0
8221,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8223,13,12,1,1,66,1,5.076923076923077,0.625,-0.2023,1,0,0
8224,14,14,1,1,79,1,5.642857142857143,0.16041666666666665,-0.2263,1,0,0
8225,8,8,0,0,32,0,4.0,0.0,0.5267,0,0,1
8226,17,17,1,1,87,1,5.117647058823529,0.32222222222222224,-0.7717,1,0,0
8231,10,10,1,1,65,1,6.5,0.0,0.0,0,1,0
8232,7,7,0,0,40,0,5.714285714285714,0.0,-0.5574,1,0,0
8234,10,10,1,1,62,1,6.2,0.3333333333333333,-0.25,1,0,0
8235,14,13,1,1,67,1,4.785714285714286,0.6999999999999998,-0.2023,1,0,0
8236,16,10,1,1,89,1,5.5625,0.0,-0.8225,1,0,0
8237,9,8,0,0,48,0,5.333333333333333,0.0,-0.1027,1,0,0
8238,9,9,0,0,43,0,4.777777777777778,0.3125,-0.5574,1,0,0
8239,14,13,1,1,83,1,5.928571428571429,0.0,-0.1779,1,0,0
8240,5,5,0,0,24,0,4.8,0.0,-0.5574,1,0,0
8241,7,4,0,0,16,0,2.2857142857142856,0.0,-0.5574,1,0,0
8242,12,11,1,1,90,1,7.5,0.0,0.25,0,0,1
8243,17,16,1,1,101,1,5.9411764705882355,0.42727272727272725,-0.2732,1,0,0
8244,11,11,1,1,57,1,5.181818181818182,0.5178571428571428,0.0,0,1,0
8245,5,5,0,0,25,0,5.0,0.0,-0.6908,1,0,0
8246,10,10,1,1,49,0,4.9,0.4,-0.7205,1,0,0
8247,7,7,0,0,49,0,7.0,0.9,-0.8176,1,0,0
8250,8,8,0,0,49,0,6.125,0.0,-0.4939,1,0,0
8251,6,5,0,0,33,0,5.5,0.43333333333333335,0.0,0,1,0
8252,12,12,1,1,76,1,6.333333333333333,0.25,0.3818,0,0,1
8253,7,7,0,0,50,0,7.142857142857143,1.0,-0.2732,1,0,0
8254,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8256,12,12,1,1,49,0,4.083333333333333,1.0,0.0258,0,1,0
8257,6,6,0,0,32,0,5.333333333333333,0.0,0.0,0,1,0
8258,7,7,0,0,44,0,6.285714285714286,0.43333333333333335,0.6124,0,0,1
8259,11,11,1,1,66,1,6.0,0.1,-0.5106,1,0,0
8261,16,15,1,1,98,1,6.125,0.3333333333333333,-0.7351,1,0,0
8262,15,15,1,1,78,1,5.2,0.06666666666666667,0.4588,0,0,1
8264,10,10,1,1,56,1,5.6,0.4,0.0,0,1,0
8266,11,11,1,1,76,1,6.909090909090909,0.5285714285714286,0.3182,0,0,1
8267,3,3,0,0,17,0,5.666666666666667,0.0,0.0,0,1,0
8270,1,1,0,0,7,0,7.0,0.0,0.0,0,1,0
8271,5,5,0,0,23,0,4.6,0.0,0.0,0,1,0
8274,11,9,1,0,54,1,4.909090909090909,0.0,-0.5106,1,0,0
8276,6,6,0,0,32,0,5.333333333333333,0.55,0.34,0,0,1
8278,7,7,0,0,44,0,6.285714285714286,1.0,-0.6597,1,0,0
8279,15,14,1,1,83,1,5.533333333333333,0.3272222222222222,0.0,0,1,0
8280,9,8,0,0,75,1,8.333333333333334,0.35,0.3182,0,0,1
8283,11,11,1,1,63,1,5.7272727272727275,0.42857142857142855,-0.9022,1,0,0
8284,9,9,0,0,59,1,6.555555555555555,0.1,0.0,0,1,0
8285,8,8,0,0,55,1,6.875,0.75,-0.1779,1,0,0
8286,8,8,0,0,50,0,6.25,0.0,0.0,0,1,0
8287,12,12,1,1,74,1,6.166666666666667,0.4,-0.8271,1,0,0
8288,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8289,14,14,1,1,98,1,7.0,0.3333333333333333,-0.7351,1,0,0
8291,10,9,1,0,60,1,6.0,0.0,0.0,0,1,0
8292,10,10,1,1,50,0,5.0,0.8,-0.7003,1,0,0
8294,12,9,1,0,59,1,4.916666666666667,0.0,-0.6597,1,0,0
8295,12,12,1,1,56,1,4.666666666666667,0.0,0.0,0,1,0
8296,10,10,1,1,57,1,5.7,0.0,0.2732,0,0,1
8297,10,10,1,1,57,1,5.7,0.0,0.2732,0,0,1
8298,14,14,1,1,82,1,5.857142857142857,0.9,0.0,0,1,0
8300,12,12,1,1,75,1,6.25,0.0,-0.5574,1,0,0
8301,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8304,14,11,1,1,71,1,5.071428571428571,0.0,-0.4588,1,0,0
8309,9,9,0,0,44,0,4.888888888888889,0.0,-0.4019,1,0,0
8310,14,14,1,1,82,1,5.857142857142857,0.0,0.2732,0,0,1
8311,9,9,0,0,39,0,4.333333333333333,0.3333333333333333,0.0,0,1,0
8312,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8314,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8315,13,13,1,1,66,1,5.076923076923077,0.15000000000000002,0.0,0,1,0
8317,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8318,17,17,1,1,80,1,4.705882352941177,0.0,0.4404,0,0,1
8320,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8321,13,10,1,1,64,1,4.923076923076923,0.0,-0.6597,1,0,0
8324,3,3,0,0,18,0,6.0,0.0,0.34,0,0,1
8329,8,8,0,0,35,0,4.375,0.0,-0.4019,1,0,0
8330,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8332,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8334,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8335,9,9,0,0,39,0,4.333333333333333,0.45454545454545453,-0.4019,1,0,0
8337,14,10,1,1,70,1,5.0,0.0,-0.6597,1,0,0
8339,6,6,0,0,48,0,8.0,0.0,0.0,0,1,0
8341,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8344,13,12,1,1,58,1,4.461538461538462,0.25,-0.2732,1,0,0
8345,7,7,0,0,28,0,4.0,0.0,0.1955,0,0,1
8346,3,3,0,0,14,0,4.666666666666667,0.0,-0.5859,1,0,0
8347,6,6,0,0,30,0,5.0,0.0,0.7981,0,0,1
8348,13,13,1,1,69,1,5.3076923076923075,0.8333333333333334,-0.1351,1,0,0
8349,6,6,0,0,22,0,3.6666666666666665,0.45454545454545453,-0.5859,1,0,0
8350,5,5,0,0,33,0,6.6,0.0,-0.1779,1,0,0
8351,12,12,1,1,52,1,4.333333333333333,0.5,-0.8016,1,0,0
8352,4,4,0,0,19,0,4.75,0.0,-0.5859,1,0,0
8355,11,11,1,1,55,1,5.0,1.0,-0.0516,1,0,0
8356,11,11,1,1,67,1,6.090909090909091,0.55,-0.0516,1,0,0
8360,13,12,1,1,49,0,3.769230769230769,0.6348484848484849,0.6249,0,0,1
8361,4,4,0,0,16,0,4.0,0.0,-0.5859,1,0,0
8362,9,9,0,0,50,0,5.555555555555555,1.0,0.8826,0,0,1
8363,9,9,0,0,44,0,4.888888888888889,0.3,-0.8658,1,0,0
8364,6,6,0,0,25,0,4.166666666666667,0.0,-0.296,1,0,0
8365,7,7,0,0,33,0,4.714285714285714,0.6000000000000001,-0.1548,1,0,0
8366,6,6,0,0,38,0,6.333333333333333,0.0,-0.5859,1,0,0
8367,6,6,0,0,27,0,4.5,1.0,-0.7783,1,0,0
8368,9,9,0,0,43,0,4.777777777777778,1.0,-0.796,1,0,0
8369,5,5,0,0,21,0,4.2,0.0,-0.7579,1,0,0
8370,13,12,1,1,68,1,5.230769230769231,1.0,0.8957,0,0,1
8371,7,7,0,0,38,0,5.428571428571429,0.35000000000000003,-0.2263,1,0,0
8372,5,5,0,0,23,0,4.6,0.95,-0.8442,1,0,0
8374,6,6,0,0,23,0,3.8333333333333335,0.4,-0.6124,1,0,0
8375,13,11,1,1,58,1,4.461538461538462,0.09999999999999999,-0.7845,1,0,0
8377,4,4,0,0,20,0,5.0,0.0,-0.8225,1,0,0
8378,10,10,1,1,38,0,3.8,0.5,-0.25,1,0,0
8382,6,5,0,0,10,0,1.6666666666666667,0.0,-0.5859,1,0,0
8383,9,8,0,0,48,0,5.333333333333333,0.0,-0.8176,1,0,0
8385,7,7,0,0,39,0,5.571428571428571,0.575,0.8004,0,0,1
8386,8,7,0,0,30,0,3.75,0.7,0.8826,0,0,1
8387,15,15,1,1,80,1,5.333333333333333,0.4166666666666667,0.7699,0,0,1
8388,8,8,0,0,33,0,4.125,0.8,-0.1531,1,0,0
8389,12,12,1,1,61,1,5.083333333333333,0.5,-0.0772,1,0,0
8390,4,4,0,0,13,0,3.25,1.0,-0.765,1,0,0
8391,6,6,0,0,22,0,3.6666666666666665,0.0,-0.5859,1,0,0
8392,6,6,0,0,37,0,6.166666666666667,0.5,0.296,0,0,1
8393,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8394,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8396,15,14,1,1,74,1,4.933333333333334,0.48863636363636365,0.3662,0,0,1
8397,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8399,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8400,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8401,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8402,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8404,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8405,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8406,11,11,1,1,62,1,5.636363636363637,0.0,0.0,0,1,0
8408,3,3,0,0,15,0,5.0,0.0,0.4767,0,0,1
8409,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8410,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8411,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8412,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8414,8,8,0,0,38,0,4.75,0.0,0.4767,0,0,1
8415,13,13,1,1,88,1,6.769230769230769,0.0,0.0,0,1,0
8416,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8418,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8419,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8422,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8423,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8425,8,8,0,0,56,1,7.0,0.0,0.0,0,1,0
8428,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8429,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8430,4,4,0,0,16,0,4.0,0.2888888888888889,0.0,0,1,0
8431,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8432,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8433,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8434,11,10,1,1,70,1,6.363636363636363,0.0,-0.296,1,0,0
8435,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8436,3,3,0,0,17,0,5.666666666666667,0.0,0.0,0,1,0
8437,7,7,0,0,49,0,7.0,0.0,0.0,0,1,0
8440,8,6,0,0,31,0,3.875,0.0,0.2023,0,0,1
8441,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8443,5,5,0,0,34,0,6.8,0.0,-0.3182,1,0,0
8444,7,7,0,0,31,0,4.428571428571429,0.55,0.4404,0,0,1
8445,14,14,1,1,86,1,6.142857142857143,0.7222222222222222,-0.5267,1,0,0
8446,8,8,0,0,46,0,5.75,0.95,-0.128,1,0,0
8447,7,5,0,0,34,0,4.857142857142857,0.0,-0.3182,1,0,0
8448,12,12,1,1,61,1,5.083333333333333,0.6,-0.3182,1,0,0
8450,13,13,1,1,77,1,5.923076923076923,0.40138888888888885,-0.281,1,0,0
8451,11,10,1,1,59,1,5.363636363636363,1.0,-0.5994,1,0,0
8452,12,11,1,1,68,1,5.666666666666667,0.0,-0.6369,1,0,0
8453,3,3,0,0,20,0,6.666666666666667,0.0,-0.3182,1,0,0
8454,7,7,0,0,35,0,5.0,0.3,-0.7003,1,0,0
8455,9,8,0,0,56,1,6.222222222222222,0.0,-0.3182,1,0,0
8457,12,12,1,1,60,1,5.0,0.06666666666666667,-0.2516,1,0,0
8458,10,10,1,1,47,0,4.7,0.16666666666666666,-0.3182,1,0,0
8459,6,6,0,0,35,0,5.833333333333333,0.6000000000000001,-0.8779,1,0,0
8461,12,12,1,1,64,1,5.333333333333333,0.0,-0.5423,1,0,0
8463,8,8,0,0,46,0,5.75,0.4,-0.1027,1,0,0
8464,12,12,1,1,60,1,5.0,0.15000000000000002,-0.5574,1,0,0
8468,13,13,1,1,69,1,5.3076923076923075,0.26785714285714285,-0.3182,1,0,0
8471,17,16,1,1,80,1,4.705882352941177,0.16666666666666666,-0.4404,1,0,0
8472,11,11,1,1,61,1,5.545454545454546,0.2833333333333333,-0.4019,1,0,0
8473,11,11,1,1,58,1,5.2727272727272725,0.65,-0.0439,0,1,0
8475,18,17,1,1,84,1,4.666666666666667,0.6666666666666666,-0.7783,1,0,0
8476,5,5,0,0,23,0,4.6,0.6000000000000001,0.1531,0,0,1
8477,8,7,0,0,47,0,5.875,0.0,-0.3182,1,0,0
8478,4,4,0,0,17,0,4.25,0.8,0.2411,0,0,1
8480,4,4,0,0,19,0,4.75,0.0,-0.3182,1,0,0
8483,13,13,1,1,70,1,5.384615384615385,0.25,0.2023,0,0,1
8484,1,1,0,0,8,0,8.0,0.0,-0.3182,1,0,0
8486,6,6,0,0,41,0,6.833333333333333,0.0,0.3818,0,0,1
8487,3,3,0,0,16,0,5.333333333333333,0.6,-0.7003,1,0,0
8489,2,2,0,0,8,0,4.0,0.0,-0.3182,1,0,0
8490,4,4,0,0,17,0,4.25,0.0,-0.2516,1,0,0
8491,13,12,1,1,78,1,6.0,1.0,-0.5574,1,0,0
8494,5,5,0,0,22,0,4.4,0.6,0.3818,0,0,1
8496,8,8,0,0,50,0,6.25,0.41666666666666663,-0.3818,1,0,0
8497,7,6,0,0,26,0,3.7142857142857144,0.0,-0.128,1,0,0
8498,12,11,1,1,69,1,5.75,0.2791666666666666,-0.8271,1,0,0
8500,3,3,0,0,29,0,9.666666666666666,0.1,-0.3818,1,0,0
8502,4,4,0,0,24,0,6.0,0.0,-0.3818,1,0,0
8503,1,1,0,0,9,0,9.0,0.0,-0.3818,1,0,0
8504,3,3,0,0,21,0,7.0,0.0,-0.3818,1,0,0
8505,8,8,0,0,51,0,6.375,0.5,-0.7269,1,0,0
8506,2,2,0,0,9,0,4.5,0.0,-0.3818,1,0,0
8507,6,5,0,0,26,0,4.333333333333333,0.1,-0.3818,1,0,0
8508,6,6,0,0,24,0,4.0,0.8500000000000001,-0.3818,1,0,0
8509,7,6,0,0,20,0,2.857142857142857,0.5,-0.2023,1,0,0
8510,14,14,1,1,87,1,6.214285714285714,0.25,0.0772,0,0,1
8511,6,6,0,0,26,0,4.333333333333333,0.8,-0.3818,1,0,0
8512,2,2,0,0,11,0,5.5,0.0,-0.3818,1,0,0
8513,1,1,0,0,9,0,9.0,0.0,-0.3818,1,0,0
8514,7,7,0,0,45,0,6.428571428571429,0.2,0.25,0,0,1
8515,10,10,1,1,41,0,4.1,1.0,-0.4404,1,0,0
8516,11,11,1,1,55,1,5.0,0.0,-0.3818,1,0,0
8517,14,14,1,1,67,1,4.785714285714286,1.0,0.3182,0,0,1
8518,5,5,0,0,27,0,5.4,0.5,0.3182,0,0,1
8520,6,6,0,0,29,0,4.833333333333333,0.0,-0.3818,1,0,0
8522,3,3,0,0,13,0,4.333333333333333,0.0,-0.3818,1,0,0
8523,3,3,0,0,16,0,5.333333333333333,0.8,-0.4391,1,0,0
8524,4,4,0,0,17,0,4.25,0.0,0.2732,0,0,1
8526,9,9,0,0,53,1,5.888888888888889,0.7,-0.25,1,0,0
8528,2,2,0,0,31,0,15.5,0.0,-0.3818,1,0,0
8530,11,11,1,1,64,1,5.818181818181818,0.0,-0.3182,1,0,0
8531,1,1,0,0,9,0,9.0,0.0,-0.3818,1,0,0
8533,4,4,0,0,23,0,5.75,0.0,-0.3818,1,0,0
8536,2,2,0,0,11,0,5.5,0.0,-0.3818,1,0,0
8538,5,5,0,0,29,0,5.8,0.6,-0.3818,1,0,0
8539,8,6,0,0,24,0,3.0,0.0,-0.6705,1,0,0
8540,21,18,1,1,89,1,4.238095238095238,0.45,-0.7165,1,0,0
8541,3,3,0,0,17,0,5.666666666666667,0.0,-0.3818,1,0,0
8542,5,5,0,0,33,0,6.6,0.6,-0.3818,1,0,0
8543,2,2,0,0,10,0,5.0,0.0,-0.296,1,0,0
8545,3,3,0,0,15,0,5.0,0.0,-0.296,1,0,0
8546,8,7,0,0,43,0,5.375,0.0,-0.296,1,0,0
8547,4,4,0,0,27,0,6.75,0.6,-0.296,1,0,0
8550,2,2,0,0,17,0,8.5,0.0,-0.296,1,0,0
8551,2,2,0,0,7,0,3.5,0.0,-0.296,1,0,0
8553,13,13,1,1,61,1,4.6923076923076925,0.7708333333333333,-0.8176,1,0,0
8555,14,14,1,1,78,1,5.571428571428571,0.825,-0.296,1,0,0
8556,10,9,1,0,49,0,4.9,0.4,0.1189,0,0,1
8557,8,8,0,0,51,0,6.375,0.5,-0.6369,1,0,0
8558,3,3,0,0,28,0,9.333333333333334,0.0,-0.4939,1,0,0
8559,6,6,0,0,31,0,5.166666666666667,0.0,-0.8271,1,0,0
8560,3,3,0,0,18,0,6.0,0.0,-0.296,1,0,0
8561,5,5,0,0,24,0,4.8,0.0,-0.296,1,0,0
8562,6,6,0,0,38,0,6.333333333333333,0.8666666666666667,-0.4939,1,0,0
8567,1,1,0,0,7,0,7.0,0.0,-0.296,1,0,0
8570,7,7,0,0,41,0,5.857142857142857,0.0,0.0,0,1,0
8571,6,6,0,0,33,0,5.5,0.55,-0.296,1,0,0
8572,5,5,0,0,22,0,4.4,0.0,-0.296,1,0,0
8574,9,9,0,0,45,0,5.0,0.475,0.0772,0,0,1
8575,7,7,0,0,39,0,5.571428571428571,0.2,-0.2924,1,0,0
8576,4,4,0,0,22,0,5.5,0.0,-0.296,1,0,0
8577,12,12,1,1,53,1,4.416666666666667,1.0,0.0772,0,0,1
8578,14,13,1,1,93,1,6.642857142857143,0.5238095238095238,0.6597,0,0,1
8579,9,9,0,0,55,1,6.111111111111111,0.0,-0.296,1,0,0
8580,5,5,0,0,39,0,7.8,0.5,0.296,0,0,1
8581,15,14,1,1,67,1,4.466666666666667,0.4666666666666667,-0.296,1,0,0
8582,5,5,0,0,23,0,4.6,0.0,-0.296,1,0,0
8584,12,12,1,1,62,1,5.166666666666667,0.2692307692307692,-0.25,1,0,0
8585,7,5,0,0,25,0,3.5714285714285716,0.0,0.3612,0,0,1
8586,15,13,1,1,57,1,3.8,0.25,-0.296,1,0,0
8587,11,11,1,1,48,0,4.363636363636363,0.5416666666666667,-0.5423,1,0,0
8589,3,2,0,0,7,0,2.3333333333333335,0.0,-0.296,1,0,0
8591,3,3,0,0,13,0,4.333333333333333,0.0,-0.296,1,0,0
8595,4,4,0,0,17,0,4.25,0.0,0.2263,0,0,1
